airport	MCO	airport	ORD	domestic
airport	PHL	airport	PVD	domestic
airport	OMA	airport	PHX	domestic
airport	PHL	airport	SEA	domestic
airport	PHX	airport	SMF	domestic
airport	HND	airport	AKJ	domestic
airport	WUH	airport	HKG	regional
airport	XIY	airport	HKG	regional
airport	SIN	airport	NRT	regional
airport	HYD	airport	DOH	regional
airport	ROS	airport	CUZ	regional
airport	DOH	airport	DEL	regional
airport	KTM	airport	DOH	regional
airport	BKK	airport	KIX	regional
airport	CAN	airport	HND	regional
airport	HND	airport	PEK	regional
airport	KIX	airport	PVG	regional
airport	MAD	airport	ATH	regional
airport	HEL	airport	AGP	regional
airport	LHR	airport	BIO	regional
airport	LHR	airport	CDG	regional
airport	MAD	airport	DUS	regional
airport	LHR	airport	GVA	regional
airport	DOH	airport	MAA	regional
airport	LHR	airport	GOT	regional
airport	DOH	airport	KTM	regional
airport	TXL	airport	LHR	regional
airport	BNE	airport	CHC	regional
airport	SNN	airport	LCY	regional
airport	OTP	airport	LHR	regional
airport	GCM	airport	NAS	regional
airport	BCN	airport	LHR	regional
airport	DUS	airport	LHR	regional
airport	DUB	airport	LHR	regional
airport	DUS	airport	MAD	regional
airport	MCT	airport	DOH	regional
airport	IBZ	airport	LHR	regional
airport	DOH	airport	AUH	regional
airport	HAM	airport	MAD	regional
airport	HEL	airport	ZRH	regional
airport	LHR	airport	SOF	regional
airport	LHR	airport	ORY	regional
airport	ORD	airport	CUN	regional
airport	MEX	airport	DFW	regional
airport	BGW	airport	DOH	regional
airport	BNA	airport	CUN	regional
airport	PHX	airport	MZT	regional
airport	CUN	airport	PIT	regional
airport	LAX	airport	PVR	regional
airport	ORD	airport	SJU	regional
airport	KUL	airport	BOM	regional
airport	SIN	airport	BKK	regional
airport	RAK	airport	DOH	regional
airport	PEK	airport	HKG	regional
airport	PVG	airport	HKG	regional
airport	PUS	airport	NRT	regional
airport	ROS	airport	TRU	regional
airport	CGO	airport	HKG	regional
airport	HEL	airport	ALC	regional
airport	HEL	airport	FRA	regional
airport	CMB	airport	MCT	regional
airport	LHR	airport	BUD	regional
airport	MAD	airport	HAM	regional
airport	LHR	airport	INN	regional
airport	ZRH	airport	LHR	regional
airport	NCE	airport	LHR	regional
airport	MUC	airport	LHR	regional
airport	BLQ	airport	LHR	regional
airport	BLL	airport	LHR	regional
airport	FNC	airport	HEL	regional
airport	BUD	airport	HEL	regional
airport	HEL	airport	LHR	regional
airport	IKA	airport	DOH	regional
airport	HEL	airport	PRG	regional
airport	LHR	airport	MAH	regional
airport	LHR	airport	STR	regional
airport	LHR	airport	PMI	regional
airport	LHR	airport	VIE	regional
airport	MAD	airport	PRG	regional
airport	SJD	airport	DFW	regional
airport	YUL	airport	DTW	regional
airport	BJX	airport	DFW	regional
airport	SJU	airport	PHL	regional
airport	CUN	airport	MCI	regional
airport	DFW	airport	SJD	regional
airport	DTW	airport	YUL	regional
airport	MZT	airport	PHX	regional
airport	NBO	airport	DOH	regional
airport	CMB	airport	BOM	regional
airport	TUN	airport	DOH	regional
airport	HND	airport	BKK	regional
airport	HKG	airport	CSX	regional
airport	KUL	airport	DPS	regional
airport	NRT	airport	ICN	regional
airport	SHA	airport	HND	regional
airport	SIN	airport	HKG	regional
airport	TPE	airport	NGO	regional
airport	AQP	airport	ROS	regional
airport	BOM	airport	KUL	regional
airport	BNE	airport	AKL	regional
airport	MEL	airport	CHC	regional
airport	HKG	airport	KIX	regional
airport	HKG	airport	PVG	regional
airport	ICN	airport	NRT	regional
airport	NRT	airport	SIN	regional
airport	LHR	airport	BRU	regional
airport	MAD	airport	FLR	regional
airport	ZTH	airport	HEL	regional
airport	LYS	airport	LHR	regional
airport	MRS	airport	LHR	regional
airport	MAD	airport	LIS	regional
airport	ZRH	airport	MAD	regional
airport	BCN	airport	HEL	regional
airport	ALC	airport	HEL	regional
airport	BGW	airport	AMM	regional
airport	BSL	airport	MAD	regional
airport	FCO	airport	LHR	regional
airport	BSL	airport	LHR	regional
airport	HEL	airport	PMI	regional
airport	GVA	airport	LHR	regional
airport	LHR	airport	OLB	regional
airport	LHR	airport	PRG	regional
airport	MEX	airport	CLT	regional
airport	MAD	airport	VCE	regional
airport	SJD	airport	PHX	regional
airport	CUN	airport	ORD	regional
airport	CUN	airport	RDU	regional
airport	MEX	airport	PHX	regional
airport	PHX	airport	PVR	regional
airport	NGO	airport	BKK	regional
airport	HKG	airport	CTU	regional
airport	HKG	airport	FUK	regional
airport	SGN	airport	HKG	regional
airport	TPE	airport	ICN	regional
airport	ROS	airport	AQP	regional
airport	SCL	airport	PDP	regional
airport	BLR	airport	KUL	regional
airport	HKG	airport	ICN	regional
airport	GMP	airport	HND	regional
airport	SYD	airport	CHC	regional
airport	ICN	airport	TPE	regional
airport	LHR	airport	BIQ	regional
airport	HEL	airport	CHQ	regional
airport	MAH	airport	HEL	regional
airport	DOH	airport	MNL	regional
airport	ZTH	airport	LHR	regional
airport	VCE	airport	LHR	regional
airport	MAD	airport	LIN	regional
airport	MAH	airport	LHR	regional
airport	AGP	airport	LHR	regional
airport	CPH	airport	LHR	regional
airport	FAO	airport	LHR	regional
airport	HEL	airport	MAN	regional
airport	HEL	airport	MXP	regional
airport	LHR	airport	SPU	regional
airport	LHR	airport	OSL	regional
airport	LHR	airport	TXL	regional
airport	CUN	airport	DFW	regional
airport	LAX	airport	SJD	regional
airport	HYD	airport	CMB	regional
airport	KUL	airport	CMB	regional
airport	DEL	airport	CMB	regional
airport	KIX	airport	HKG	regional
airport	SGN	airport	HND	regional
airport	SHA	airport	HKG	regional
airport	DOH	airport	BOM	regional
airport	ROS	airport	TBP	regional
airport	BKK	airport	HKG	regional
airport	BLR	airport	CMB	regional
airport	HKG	airport	OKA	regional
airport	HKG	airport	HKT	regional
airport	DLC	airport	NRT	regional
airport	BGO	airport	ARN	regional
airport	NRT	airport	PEK	regional
airport	HEL	airport	AMS	regional
airport	LHR	airport	BLL	regional
airport	LHR	airport	FRA	regional
airport	CGK	airport	DOH	regional
airport	HEL	airport	FNC	regional
airport	DOH	airport	HYD	regional
airport	LHR	airport	BSL	regional
airport	MAD	airport	HEL	regional
airport	LIS	airport	LHR	regional
airport	MEL	airport	WLG	regional
airport	SYD	airport	WLG	regional
airport	SVG	airport	LHR	regional
airport	FCO	airport	MAD	regional
airport	AUH	airport	AMM	regional
airport	HEL	airport	RHO	regional
airport	HEL	airport	MAD	regional
airport	HAJ	airport	LHR	regional
airport	MAD	airport	MUC	regional
airport	LHR	airport	ZRH	regional
airport	KEF	airport	LHR	regional
airport	LHR	airport	WAW	regional
airport	PIT	airport	CUN	regional
airport	MAD	airport	VIE	regional
airport	SJD	airport	ORD	regional
airport	YVR	airport	PHX	regional
airport	DFW	airport	MEX	regional
airport	DFW	airport	YYZ	regional
airport	KIX	airport	BKK	regional
airport	NKG	airport	HKG	regional
airport	KUL	airport	HYD	regional
airport	PEK	airport	HND	regional
airport	AQP	airport	SLA	regional
airport	MAA	airport	DOH	regional
airport	BKK	airport	SIN	regional
airport	HKG	airport	HND	regional
airport	HKG	airport	PUS	regional
airport	NRT	airport	SGN	regional
airport	HEL	airport	CTA	regional
airport	HEL	airport	CDG	regional
airport	VRN	airport	HEL	regional
airport	GUM	airport	NRT	regional
airport	LJU	airport	HEL	regional
airport	OLB	airport	LHR	regional
airport	MUC	airport	MAD	regional
airport	MPL	airport	LHR	regional
airport	BRU	airport	MAD	regional
airport	ARN	airport	LHR	regional
airport	DUS	airport	HEL	regional
airport	HEL	airport	LJU	regional
airport	HAM	airport	LHR	regional
airport	DXB	airport	AMM	regional
airport	LHR	airport	SVG	regional
airport	LHR	airport	LUX	regional
airport	MAD	airport	MXP	regional
airport	MCI	airport	CUN	regional
airport	AMM	airport	AUH	regional
airport	YYZ	airport	DFW	regional
airport	SJD	airport	LAX	regional
airport	BOS	airport	CUN	regional
airport	ZIH	airport	PHX	regional
airport	CZM	airport	DFW	regional
airport	PHX	airport	SJD	regional
airport	HKG	airport	CGO	regional
airport	HND	airport	CAN	regional
airport	ICN	airport	HKG	regional
airport	HND	airport	GMP	regional
airport	PEK	airport	NRT	regional
airport	DOH	airport	CMB	regional
airport	CMB	airport	AUH	regional
airport	SLA	airport	ADZ	regional
airport	EZE	airport	PDP	regional
airport	BKK	airport	HND	regional
airport	BOM	airport	CMB	regional
airport	KTM	airport	KUL	regional
airport	NRT	airport	PVG	regional
airport	HEL	airport	DUS	regional
airport	MAD	airport	FCO	regional
airport	CMB	airport	DOH	regional
airport	LHR	airport	DUS	regional
airport	HER	airport	HEL	regional
airport	NCE	airport	HEL	regional
airport	VIE	airport	HEL	regional
airport	LHR	airport	KGS	regional
airport	PMI	airport	LHR	regional
airport	VCE	airport	MAD	regional
airport	CHC	airport	MEL	regional
airport	HEL	airport	KGS	regional
airport	HEL	airport	NCE	regional
airport	LHR	airport	VCE	regional
airport	CUN	airport	BOS	regional
airport	LHR	airport	NCE	regional
airport	PVR	airport	LAX	regional
airport	PVR	airport	ORD	regional
airport	DFW	airport	GDL	regional
airport	ORD	airport	SJD	regional
airport	HKT	airport	HKG	regional
airport	KUL	airport	DEL	regional
airport	SIN	airport	HND	regional
airport	SGN	airport	NRT	regional
airport	DXB	airport	CMB	regional
airport	DOH	airport	TUN	regional
airport	CGK	airport	CMB	regional
airport	NRT	airport	GUM	regional
airport	DPS	airport	KUL	regional
airport	KUL	airport	MNL	regional
airport	HKG	airport	TPE	regional
airport	HEL	airport	ARN	regional
airport	HEL	airport	BIQ	regional
airport	BOM	airport	DOH	regional
airport	LHR	airport	CPH	regional
airport	JTR	airport	HEL	regional
airport	KEF	airport	HEL	regional
airport	VIE	airport	LHR	regional
airport	PMO	airport	LHR	regional
airport	ORY	airport	LHR	regional
airport	AMS	airport	LHR	regional
airport	CHQ	airport	HEL	regional
airport	CFU	airport	LHR	regional
airport	HEL	airport	SPU	regional
airport	HEL	airport	JTR	regional
airport	DOH	airport	BGW	regional
airport	HEL	airport	RMI	regional
airport	MAD	airport	ORY	regional
airport	LHR	airport	ZAG	regional
airport	SJU	airport	CLT	regional
airport	DME	airport	DOH	regional
airport	RDU	airport	CUN	regional
airport	AMM	airport	BEY	regional
airport	DOH	airport	DXB	regional
airport	AMM	airport	DXB	regional
airport	PHL	airport	SJU	regional
airport	KUL	airport	BLR	regional
airport	HKG	airport	BKK	regional
airport	HKG	airport	CTS	regional
airport	NRT	airport	HKG	regional
airport	DPS	airport	DOH	regional
airport	CUZ	airport	ROS	regional
airport	CMB	airport	KUL	regional
airport	WLG	airport	SYD	regional
airport	CMB	airport	MAA	regional
airport	KUL	airport	MAA	regional
airport	HND	airport	SHA	regional
airport	LHR	airport	AMS	regional
airport	HEL	airport	CPH	regional
airport	AUH	airport	CMB	regional
airport	PRG	airport	HEL	regional
airport	KRK	airport	HEL	regional
airport	KGS	airport	HEL	regional
airport	OSL	airport	LHR	regional
airport	ATH	airport	MAD	regional
airport	BIO	airport	LHR	regional
airport	AGP	airport	HEL	regional
airport	CHQ	airport	LHR	regional
airport	FCO	airport	HEL	regional
airport	HEL	airport	VRN	regional
airport	LHR	airport	OTP	regional
airport	CUN	airport	BNA	regional
airport	LHR	airport	MUC	regional
airport	SJD	airport	CLT	regional
airport	DOH	airport	MCT	regional
airport	AMM	airport	BGW	regional
airport	SJU	airport	ORD	regional
airport	KUL	airport	CGK	regional
airport	PUS	airport	HKG	regional
airport	TPE	airport	HKG	regional
airport	TAO	airport	HKG	regional
airport	PVG	airport	NGO	regional
airport	DOH	airport	BLR	regional
airport	SLA	airport	AQP	regional
airport	TUC	airport	AQP	regional
airport	ISB	airport	DOH	regional
airport	CTS	airport	HKG	regional
airport	HKG	airport	NKG	regional
airport	HKG	airport	XIY	regional
airport	LHR	airport	BCN	regional
airport	NRT	airport	TPE	regional
airport	HEL	airport	EDI	regional
airport	DOH	airport	DPS	regional
airport	LHR	airport	HEL	regional
airport	TXL	airport	HEL	regional
airport	DOH	airport	ISB	regional
airport	MUC	airport	HEL	regional
airport	LHR	airport	KEF	regional
airport	SOF	airport	LHR	regional
airport	CHC	airport	SYD	regional
airport	ZAG	airport	LHR	regional
airport	VIE	airport	MAD	regional
airport	BGO	airport	LHR	regional
airport	BUD	airport	MAD	regional
airport	DXB	airport	DOH	regional
airport	GVA	airport	MAD	regional
airport	DOH	airport	AMM	regional
airport	HEL	airport	MAH	regional
airport	LHR	airport	PSA	regional
airport	LHR	airport	LIN	regional
airport	DFW	airport	CZM	regional
airport	MAD	airport	ZAG	regional
airport	PHL	airport	CUN	regional
airport	CLT	airport	MEX	regional
airport	PVR	airport	PHX	regional
airport	CLT	airport	SJD	regional
airport	PHX	airport	ZIH	regional
airport	NRT	airport	BKK	regional
airport	KWL	airport	HKG	regional
airport	HKG	airport	CJU	regional
airport	RMQ	airport	HKG	regional
airport	PVG	airport	HND	regional
airport	KUL	airport	KTM	regional
airport	ROS	airport	IQT	regional
airport	DOH	airport	RAK	regional
airport	CGK	airport	KUL	regional
airport	HKG	airport	PEK	regional
airport	CJU	airport	HKG	regional
airport	CMB	airport	MLE	regional
airport	HKG	airport	RMQ	regional
airport	HND	airport	SGN	regional
airport	HEL	airport	ATH	regional
airport	LHR	airport	BLQ	regional
airport	DEL	airport	DOH	regional
airport	LHR	airport	CHQ	regional
airport	CMB	airport	DXB	regional
airport	HEL	airport	DBV	regional
airport	LHR	airport	HAM	regional
airport	LHR	airport	JMK	regional
airport	MAD	airport	GVA	regional
airport	LHR	airport	KRK	regional
airport	PRG	airport	LHR	regional
airport	PSA	airport	LHR	regional
airport	ZAG	airport	MAD	regional
airport	BRU	airport	LHR	regional
airport	BDS	airport	LHR	regional
airport	BEY	airport	AMM	regional
airport	FRA	airport	LHR	regional
airport	DBV	airport	HEL	regional
airport	HEL	airport	PVK	regional
airport	HEL	airport	OSL	regional
airport	JMK	airport	LHR	regional
airport	LIN	airport	MAD	regional
airport	LHR	airport	MPL	regional
airport	AMM	airport	DOH	regional
airport	CUN	airport	PHX	regional
airport	DFW	airport	PVR	regional
airport	CMB	airport	BLR	regional
airport	NRT	airport	DLC	regional
airport	TPE	airport	KIX	regional
airport	MNL	airport	KUL	regional
airport	PVG	airport	KIX	regional
airport	TPE	airport	NRT	regional
airport	ROS	airport	PIU	regional
airport	MCT	airport	CMB	regional
airport	IQT	airport	ROS	regional
airport	CSX	airport	HKG	regional
airport	CHC	airport	BNE	regional
airport	CTU	airport	HKG	regional
airport	HKG	airport	SGN	regional
airport	KIX	airport	TPE	regional
airport	LHR	airport	ATH	regional
airport	HEL	airport	BRU	regional
airport	NRT	airport	PUS	regional
airport	LHR	airport	FCO	regional
airport	HEL	airport	FCO	regional
airport	MAD	airport	BUD	regional
airport	PMI	airport	HEL	regional
airport	SPU	airport	HEL	regional
airport	DOH	airport	MLE	regional
airport	RMI	airport	HEL	regional
airport	NTE	airport	LHR	regional
airport	MXP	airport	LHR	regional
airport	DME	airport	AMM	regional
airport	BIQ	airport	LHR	regional
airport	ATH	airport	LHR	regional
airport	CPH	airport	HEL	regional
airport	FLR	airport	MAD	regional
airport	DFW	airport	BJX	regional
airport	HEL	airport	VIE	regional
airport	HEL	airport	ZTH	regional
airport	HEL	airport	MUC	regional
airport	LCY	airport	SNN	regional
airport	LHR	airport	NTE	regional
airport	LIS	airport	MAD	regional
airport	MAD	airport	ZRH	regional
airport	AUH	airport	DOH	regional
airport	DFW	airport	SJU	regional
airport	PHX	airport	YVR	regional
airport	HND	airport	HKG	regional
airport	HKG	airport	CNX	regional
airport	PVG	airport	NRT	regional
airport	PIU	airport	ROS	regional
airport	PDP	airport	SCL	regional
airport	TLV	airport	HKG	regional
airport	BKK	airport	NRT	regional
airport	CNX	airport	HKG	regional
airport	WLG	airport	MEL	regional
airport	FUK	airport	HKG	regional
airport	HKG	airport	NGO	regional
airport	HND	airport	PVG	regional
airport	LHR	airport	AGP	regional
airport	NGO	airport	TPE	regional
airport	LHR	airport	BDS	regional
airport	HEL	airport	DUB	regional
airport	LHR	airport	DUB	regional
airport	PVK	airport	HEL	regional
airport	OSL	airport	HEL	regional
airport	MAN	airport	HEL	regional
airport	STR	airport	LHR	regional
airport	ORY	airport	MAD	regional
airport	AKL	airport	BNE	regional
airport	LIN	airport	LHR	regional
airport	PRG	airport	MAD	regional
airport	ARN	airport	MAD	regional
airport	CTA	airport	HEL	regional
airport	BUD	airport	LHR	regional
airport	DUB	airport	HEL	regional
airport	GOT	airport	HEL	regional
airport	LHR	airport	LIS	regional
airport	LHR	airport	MXP	regional
airport	DFW	airport	CUN	regional
airport	GDL	airport	DFW	regional
airport	DOH	airport	IKA	regional
airport	CLT	airport	CZM	regional
airport	TUN	airport	AMM	regional
airport	HKG	airport	CAN	regional
airport	NGO	airport	HKG	regional
airport	ROS	airport	LIM	regional
airport	CAN	airport	HKG	regional
airport	CMB	airport	HYD	regional
airport	HND	airport	SIN	regional
airport	MAD	airport	ARN	regional
airport	LHR	airport	BGO	regional
airport	LHR	airport	CFU	regional
airport	LHR	airport	HAJ	regional
airport	MXP	airport	HEL	regional
airport	HEL	airport	GOT	regional
airport	DOH	airport	KUL	regional
airport	SPU	airport	LHR	regional
airport	WAW	airport	LHR	regional
airport	ARN	airport	HEL	regional
airport	ATH	airport	HEL	regional
airport	CDG	airport	HEL	regional
airport	FRA	airport	HEL	regional
airport	HEL	airport	TXL	regional
airport	HEL	airport	HER	regional
airport	DOH	airport	BEY	regional
airport	JTR	airport	LHR	regional
airport	LHR	airport	TLS	regional
airport	CZM	airport	CLT	regional
airport	LHR	airport	LYS	regional
airport	LHR	airport	MRS	regional
airport	SJU	airport	DFW	regional
airport	BEY	airport	DOH	regional
airport	CUN	airport	PHL	regional
airport	CMB	airport	CGK	regional
airport	OKA	airport	HKG	regional
airport	MLE	airport	CMB	regional
airport	MAA	airport	KUL	regional
airport	ROS	airport	TYL	regional
airport	LIM	airport	ROS	regional
airport	MLE	airport	DOH	regional
airport	MNL	airport	DOH	regional
airport	KUL	airport	DOH	regional
airport	NAS	airport	GCM	regional
airport	DEL	airport	KUL	regional
airport	HYD	airport	KUL	regional
airport	HKG	airport	SIN	regional
airport	HKG	airport	SHA	regional
airport	LHR	airport	ARN	regional
airport	HEL	airport	BCN	regional
airport	LHR	airport	FAO	regional
airport	BLR	airport	DOH	regional
airport	HEL	airport	CFU	regional
airport	MAD	airport	BSL	regional
airport	ZRH	airport	HEL	regional
airport	LHR	airport	IBZ	regional
airport	LUX	airport	LHR	regional
airport	TLS	airport	LHR	regional
airport	ARN	airport	BGO	regional
airport	BIQ	airport	HEL	regional
airport	CDG	airport	LHR	regional
airport	GOT	airport	LHR	regional
airport	HEL	airport	KRK	regional
airport	LHR	airport	ZTH	regional
airport	LHR	airport	PMO	regional
airport	KGS	airport	LHR	regional
airport	AMM	airport	DME	regional
airport	PVR	airport	DFW	regional
airport	ORD	airport	PVR	regional
airport	MAA	airport	CMB	regional
airport	DOH	airport	CGK	regional
airport	TYL	airport	ROS	regional
airport	AMM	airport	TUN	regional
airport	BKK	airport	NGO	regional
airport	DOH	airport	NBO	regional
airport	HKG	airport	KWL	regional
airport	CMB	airport	DEL	regional
airport	HKG	airport	NRT	regional
airport	HKG	airport	WUH	regional
airport	HKG	airport	TAO	regional
airport	NGO	airport	PVG	regional
airport	MAD	airport	BRU	regional
airport	HEL	airport	BUD	regional
airport	RHO	airport	HEL	regional
airport	LHR	airport	JTR	regional
airport	HKG	airport	TLV	regional
airport	MXP	airport	MAD	regional
airport	MAD	airport	LHR	regional
airport	DOH	airport	DME	regional
airport	BRU	airport	HEL	regional
airport	AMS	airport	HEL	regional
airport	EDI	airport	HEL	regional
